Hour,Lane 1 Speed (mph),Lane 1 Flow (Veh/Hour),Lane 2 Speed (mph),Lane 2 Flow (Veh/Hour),Lane 3 Speed (mph),Lane 3 Flow (Veh/Hour),Speed (mph),Flow (Veh/Hour),# Lane Points,% Observed,Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Occupancy (%)
12/1/2022 20:00,71.6,683,69.3,756,60.9,460,68.1,1899,36,100,3.9,4.7,3.1,3.9
12/1/2022 21:00,72,477,69.7,595,61.2,376,68.3,1448,36,100,2.7,3.6,2.5,3
12/1/2022 22:00,71.9,369,69.5,469,62,288,68.4,1126,36,100,2.1,2.9,1.9,2.3
12/1/2022 23:00,72,250,69.5,351,62.4,197,68.5,798,36,100,1.4,2.2,1.3,1.6
12/2/2022 0:00,71.9,184,69.7,273,62.6,145,68.7,602,36,100,1,1.7,1,1.2
12/2/2022 1:00,71.9,98,69.5,198,62.6,128,68,424,36,100,0.6,1.2,0.9,0.9
12/2/2022 2:00,71.9,88,69.6,163,62.6,109,68,360,36,100,0.5,1,0.8,0.8
12/2/2022 3:00,71.9,92,69.6,181,62.4,116,68,389,36,100,0.5,1.1,0.8,0.8
12/2/2022 4:00,71.9,197,69.6,261,62.4,145,68.6,603,36,100,1.1,1.6,1,1.2
12/2/2022 5:00,71.9,340,69.3,357,62.1,186,68.8,883,36,100,1.9,2.2,1.3,1.8
12/2/2022 6:00,71.8,477,68.7,578,61.9,277,68.4,1332,36,100,2.7,3.5,1.9,2.7
12/2/2022 7:00,71.2,647,68.8,758,61.6,398,68.1,1803,36,100,3.7,4.6,2.7,3.7
12/2/2022 8:00,70.6,861,68.5,838,60.5,533,67.4,2232,36,100,4.9,5.2,3.7,4.6
12/2/2022 9:00,71.8,761,67.9,869,60,546,67.3,2176,36,100,4.3,5.4,3.8,4.5
12/2/2022 10:00,71.2,918,68.4,920,59.9,568,67.5,2406,36,100,5.3,5.7,4,5
12/2/2022 11:00,69.5,1105,66.4,1050,60.2,639,66.2,2794,36,100,6.4,6.6,4.4,5.8
12/2/2022 12:00,68.9,1249,66.7,1025,59.8,644,66.1,2918,36,100,7.3,6.4,4.5,6.1
12/2/2022 13:00,68.8,1286,66.8,1031,60.8,621,66.4,2938,36,91.7,7.5,6.4,4.3,6.1
12/2/2022 14:00,69.7,1295,68,1086,61.8,631,67.4,3012,36,100,7.4,6.6,4.2,6.1
12/2/2022 15:00,68.9,1336,67.4,1140,61.8,643,66.9,3119,36,100,7.8,7,4.3,6.4
12/2/2022 16:00,68.4,1404,67.3,1191,61.5,633,66.7,3228,36,100,8.2,7.4,4.2,6.6
12/2/2022 17:00,66.2,1324,65.4,1033,60.8,580,64.8,2937,36,100,8,6.6,4,6.2
12/2/2022 18:00,66.1,1232,64.3,1037,60.4,628,64.2,2897,36,100,7.4,6.7,4.3,6.2
12/2/2022 19:00,68.3,847,66.4,875,61.5,478,66.1,2200,36,100,5,5.5,3.2,4.6
12/2/2022 20:00,72.4,634,68.6,729,63.2,468,68.6,1831,36,100,3.6,4.4,3,3.7
12/2/2022 21:00,71.8,701,69,796,62.6,476,68.5,1973,36,100,4,4.9,3.1,4
12/2/2022 22:00,71.5,548,69.3,671,62.3,379,68.4,1598,36,100,3.1,4.1,2.5,3.2
12/2/2022 23:00,71.5,435,69.6,485,62.5,312,68.5,1232,36,100,2.5,3,2,2.5
12/3/2022 0:00,71.8,260,69.8,377,62.4,236,68.4,873,36,100,1.5,2.3,1.6,1.8
12/3/2022 1:00,71.8,133,69.7,263,62.6,147,68.3,543,36,100,0.8,1.6,1,1.1
12/3/2022 2:00,71.9,132,69.5,229,62.6,127,68.3,488,36,100,0.7,1.4,0.9,1
12/3/2022 3:00,71.9,90,69.5,218,62.6,97,68.4,405,36,100,0.5,1.3,0.7,0.8
12/3/2022 4:00,71.9,103,69.7,178,62.7,117,68.2,398,36,100,0.6,1.1,0.8,0.8
12/3/2022 5:00,71.9,155,69.8,259,62.6,116,68.8,530,36,100,0.9,1.6,0.8,1.1
12/3/2022 6:00,72,268,69.6,424,62.6,220,68.6,912,36,100,1.5,2.5,1.5,1.8
12/3/2022 7:00,71.9,504,69.5,616,62.2,305,68.8,1425,36,100,2.8,3.7,2,2.8
12/3/2022 8:00,72.1,697,69.5,765,62.3,443,68.8,1905,36,100,3.9,4.6,2.9,3.8
12/3/2022 9:00,71.4,843,68.6,898,62.5,545,68.2,2286,36,100,4.8,5.5,3.5,4.6
12/3/2022 10:00,69.2,1063,67.8,1036,61.4,563,67,2662,36,100,6.1,6.4,3.7,5.4
12/3/2022 11:00,69,1133,68.1,1078,61.7,655,67,2866,36,100,6.5,6.6,4.3,5.8
12/3/2022 12:00,69.5,1229,68.4,1115,63,622,67.7,2966,36,100,7,6.8,4,5.9
12/3/2022 13:00,68.4,1332,68.2,1175,62.3,677,67,3184,36,100,7.7,7.2,4.4,6.4
12/3/2022 14:00,68.3,1473,68.1,1209,62.6,763,66.9,3445,36,100,8.5,7.4,5,7
12/3/2022 15:00,67.7,1419,68,1188,63,749,66.8,3356,36,100,8.3,7.3,4.8,6.8
12/3/2022 16:00,67.5,1452,67.5,1198,63.8,690,66.7,3340,36,100,8.5,7.4,4.4,6.8
12/3/2022 17:00,64.9,1380,65,1178,62.1,688,64.3,3246,36,100,8.4,7.6,4.6,6.9
12/3/2022 18:00,66.2,1210,65.8,1074,62.4,656,65.2,2940,36,100,7.2,6.8,4.4,6.1
12/3/2022 19:00,67.9,900,67,925,62.2,546,66.2,2371,36,100,5.2,5.8,3.6,4.9
12/3/2022 20:00,67.4,904,66.9,928,62,559,65.9,2391,36,100,5.3,5.8,3.6,4.9
12/3/2022 21:00,71,880,69.8,887,62.3,514,68.6,2281,36,100,5.1,5.4,3.3,4.6
12/3/2022 22:00,72,652,69.5,735,62.5,413,68.8,1800,36,100,3.7,4.5,2.6,3.6
12/3/2022 23:00,71.6,529,69.4,583,62.9,325,68.8,1437,36,100,3,3.6,2,2.9
12/4/2022 0:00,71.8,366,69.7,466,62.6,250,68.7,1082,36,100,2.1,2.8,1.6,2.2
12/4/2022 1:00,71.8,255,69.7,356,62.5,194,68.6,805,36,100,1.5,2.2,1.3,1.6
12/4/2022 2:00,71.9,175,69.5,285,62.6,148,68.5,608,36,100,1,1.7,1,1.2
12/4/2022 3:00,71.9,124,69.6,208,62.6,97,68.7,429,36,100,0.7,1.3,0.6,0.9
12/4/2022 4:00,71.9,101,69.8,197,62.6,89,68.7,387,36,100,0.6,1.2,0.6,0.8
12/4/2022 5:00,71.8,117,69.6,229,62.7,83,68.8,429,36,100,0.7,1.4,0.5,0.9
12/4/2022 6:00,71.8,242,69.4,375,62.5,176,68.6,793,36,100,1.4,2.2,1.1,1.6
12/4/2022 7:00,72,318,69.6,476,62.5,282,68.4,1076,36,100,1.7,2.8,1.8,2.1
12/4/2022 8:00,71.8,502,69.5,655,62.6,387,68.5,1544,36,100,2.8,3.9,2.5,3
12/4/2022 9:00,72.2,738,68.3,868,62.6,485,68.4,2091,36,100,4.1,5.2,3.1,4.1
12/4/2022 10:00,69.4,909,68,983,63.2,550,67.5,2442,36,100,5.1,5.9,3.5,4.9
12/4/2022 11:00,69.1,1154,67.3,1051,63,607,67.1,2812,36,100,6.5,6.4,3.9,5.6
12/4/2022 12:00,69.1,1199,67.6,1061,63.5,628,67.3,2888,36,100,6.8,6.4,4,5.7
12/4/2022 13:00,68.6,1185,68,1073,63.3,657,67.2,2915,36,100,6.7,6.5,4.2,5.8
12/4/2022 14:00,67.8,1314,67.2,1109,63.3,668,66.6,3091,36,100,7.6,6.8,4.3,6.2
12/4/2022 15:00,67.8,1362,67.1,1194,63.1,713,66.5,3269,36,100,7.8,7.3,4.6,6.6
12/4/2022 16:00,66.5,1316,66,1054,63,672,65.5,3042,36,100,7.7,6.6,4.3,6.2
12/4/2022 17:00,64.4,1367,63.5,1113,60.9,651,63.4,3131,36,100,8.3,7.2,4.4,6.6
12/4/2022 18:00,65.1,1088,64.3,1052,60.8,614,63.8,2754,36,100,6.5,6.7,4.1,5.8
12/4/2022 19:00,66.4,981,65.6,914,62.6,521,65.3,2416,36,100,5.8,5.7,3.4,5
12/4/2022 20:00,70.1,815,67.9,805,61.8,446,67.5,2066,36,100,4.8,5,2.9,4.2
12/4/2022 21:00,71.3,573,68.9,662,62.4,346,68.3,1581,36,100,3.3,4,2.2,3.2
12/4/2022 22:00,71.6,393,69.6,453,62.4,236,68.8,1082,36,100,2.2,2.7,1.5,2.2
12/4/2022 23:00,72.1,300,69.9,363,62.8,207,68.9,870,36,100,1.7,2.2,1.3,1.7
12/5/2022 0:00,71.6,201,69.3,297,62.5,142,68.5,640,36,100,1.2,1.8,0.9,1.3
12/5/2022 1:00,71.7,124,69.4,190,62.6,96,68.5,410,36,100,0.7,1.2,0.7,0.9
12/5/2022 2:00,71.8,106,69.6,196,62.7,89,68.6,391,36,100,0.6,1.2,0.6,0.8
12/5/2022 3:00,71.9,143,69.5,222,62.6,128,68.4,493,36,100,0.8,1.4,0.9,1
12/5/2022 4:00,71.9,225,69.8,336,62.6,155,68.9,716,36,100,1.3,2,1.1,1.5
12/5/2022 5:00,71.7,388,69,465,62.8,232,68.7,1085,36,100,2.2,2.8,1.6,2.2
12/5/2022 6:00,71.4,558,69.4,647,63,265,69,1470,36,100,3.1,3.9,1.8,2.9
12/5/2022 7:00,71.5,654,69,703,62.6,377,68.6,1734,36,100,3.7,4.3,2.5,3.5
12/5/2022 8:00,71,779,69.6,836,63.1,523,68.5,2138,36,100,4.4,5.1,3.5,4.4
12/5/2022 9:00,71,842,67.2,877,62.1,539,67.4,2258,36,100,4.9,5.5,3.8,4.7
12/5/2022 10:00,69.1,879,66,895,61.9,560,66.2,2334,36,100,5.1,5.7,3.9,4.9
12/5/2022 11:00,68.7,969,65.7,943,62,597,66,2509,36,100,5.7,6,4.2,5.3
12/5/2022 12:00,62,1129,59.5,954,57,636,60,2719,36,100,7.8,7.1,5.1,6.7
12/5/2022 13:00,59.3,1070,57.9,963,54.3,593,57.6,2626,36,91.7,7,6.7,4.6,6.1
12/5/2022 14:00,67.7,1278,66.5,1081,61.4,685,65.9,3044,36,100,7.6,6.8,4.7,6.4
12/5/2022 15:00,68.6,1335,67.5,1094,63.4,668,67.1,3097,36,100,7.8,6.8,4.4,6.3
12/5/2022 16:00,67.2,1400,66.1,1102,61.2,648,65.6,3150,36,100,8.4,7,4.4,6.6
12/5/2022 17:00,66.4,1325,65.2,1174,61.7,640,65,3139,36,100,8,7.5,4.4,6.7
12/5/2022 18:00,66.3,1169,65.4,1020,62.5,645,65.1,2834,36,100,7.1,6.5,4.4,6
12/5/2022 19:00,70.7,733,69,767,62.6,439,68.2,1939,36,100,4.3,4.8,2.9,4
12/5/2022 20:00,71.4,582,69.7,608,62.6,395,68.5,1585,36,100,3.4,3.7,2.6,3.2
12/5/2022 21:00,71.8,389,69.7,543,63,331,68.6,1263,36,100,2.2,3.3,2.2,2.6
12/5/2022 22:00,72,252,69.5,371,62.6,254,68.2,877,36,100,1.4,2.3,1.7,1.8
12/5/2022 23:00,72,175,69.8,253,62.8,188,68.3,616,36,100,1,1.5,1.2,1.2
12/6/2022 0:00,71.9,124,69.6,206,62.6,142,68.1,472,36,100,0.7,1.3,1,1
12/6/2022 1:00,71.8,74,69.7,155,62.5,103,67.9,332,36,75,0.4,1,0.7,0.7
12/6/2022 2:00,71.9,76,69.7,131,62.8,75,68.4,282,36,100,0.4,0.8,0.5,0.6
12/6/2022 3:00,71.9,88,69.5,182,62.5,103,68.1,373,36,100,0.5,1.1,0.7,0.8
12/6/2022 4:00,71.7,237,69.5,314,62.4,150,68.7,701,36,100,1.3,1.9,1.1,1.4
12/6/2022 5:00,71.5,370,69.3,452,62.4,194,68.8,1016,36,100,2.1,2.8,1.3,2.1
12/6/2022 6:00,71.6,516,69.7,567,62.7,284,69,1367,36,100,2.9,3.4,1.9,2.7
12/6/2022 7:00,71.9,709,69.8,811,62.6,446,68.9,1966,36,100,3.9,4.9,3,3.9
12/6/2022 8:00,70.6,786,68.8,919,62.1,525,67.9,2230,36,100,4.5,5.7,3.6,4.6
12/6/2022 9:00,71.7,799,67,890,62.1,519,67.5,2208,36,100,4.6,5.6,3.6,4.6
12/6/2022 10:00,72.7,806,67.4,845,62.7,537,68.2,2188,36,100,4.6,5.3,3.7,4.5
12/6/2022 11:00,69.7,894,65.9,915,62,588,66.4,2397,36,75,5.3,5.8,4.2,5.1
12/6/2022 12:00,68.3,1033,66,980,62,618,66,2631,36,100,6,6.2,4.3,5.5
12/6/2022 13:00,68.3,1180,66.4,1027,62,649,66.2,2856,36,100,6.9,6.5,4.5,6
12/6/2022 14:00,67.4,1259,65.7,1047,62.2,664,65.7,2970,36,100,7.4,6.7,4.6,6.2
12/6/2022 15:00,68.1,1414,66.7,1153,62.4,700,66.4,3267,36,100,8.3,7.2,4.8,6.8
12/6/2022 16:00,67.3,1362,67,1112,62.9,637,66.3,3111,36,100,8.1,7,4.3,6.5
12/6/2022 17:00,64.7,1343,63.6,1126,61.8,632,63.7,3101,36,100,8.3,7.4,4.4,6.7
12/6/2022 18:00,64.9,1224,64.3,1053,61.9,652,64.1,2929,36,100,7.5,6.9,4.5,6.3
12/6/2022 19:00,67.3,1023,66.2,927,62.3,575,65.7,2525,36,100,6,5.8,3.9,5.3
12/6/2022 20:00,71.9,603,69.5,753,62.3,470,68.5,1826,36,100,3.5,4.6,3.2,3.8
12/6/2022 21:00,71.5,469,69.4,545,62.7,309,68.6,1323,36,100,2.7,3.4,2,2.7
12/6/2022 22:00,71.9,309,69.8,394,62.4,236,68.6,939,36,100,1.7,2.4,1.6,1.9
12/6/2022 23:00,71.8,206,69.6,320,62.6,151,68.7,677,36,100,1.2,1.9,1,1.4
12/7/2022 0:00,71.8,144,70,230,62.5,137,68.5,511,36,100,0.8,1.4,1,1.1
12/7/2022 1:00,71.8,78,69.7,191,62.5,131,67.7,400,36,100,0.5,1.2,0.9,0.9
12/7/2022 2:00,71.9,66,69.7,157,62.7,106,67.9,329,36,100,0.4,1,0.7,0.7
12/7/2022 3:00,71.9,96,69.8,173,62.6,110,68.2,379,36,100,0.5,1.1,0.8,0.8
12/7/2022 4:00,71.8,203,69.7,293,62.8,168,68.6,664,36,100,1.2,1.8,1.1,1.4
12/7/2022 5:00,71.4,392,69.7,456,62.4,221,68.8,1069,36,100,2.2,2.8,1.5,2.2
12/7/2022 6:00,70.8,599,68.6,579,62.2,272,68.3,1450,36,100,3.4,3.6,1.9,2.9
12/7/2022 7:00,71.9,700,69.5,780,63,458,68.8,1938,36,100,3.9,4.7,3.1,3.9
12/7/2022 8:00,71.8,795,67.7,877,61.9,500,67.9,2172,36,100,4.5,5.4,3.4,4.5
12/7/2022 9:00,71.7,769,67.6,866,62.6,495,67.9,2130,36,100,4.4,5.4,3.4,4.4
12/7/2022 10:00,72.1,820,66.7,851,62.3,554,67.6,2225,36,100,4.7,5.4,3.9,4.6
12/7/2022 11:00,70.1,983,66.9,950,63.2,602,67.3,2535,36,100,5.6,5.9,4.1,5.2
12/7/2022 12:00,69.3,1043,67,947,61.8,634,66.6,2624,36,100,6,5.9,4.4,5.5
12/7/2022 13:00,69.1,1281,66.9,1072,61.7,626,66.8,2979,36,100,7.4,6.7,4.3,6.2
12/7/2022 14:00,68.4,1376,66.9,1107,61.1,687,66.3,3170,36,100,8.1,6.9,4.8,6.6
12/7/2022 15:00,67.9,1389,66.6,1154,61.8,689,66.1,3232,36,100,8.2,7.3,4.7,6.7
12/7/2022 16:00,67.1,1367,66.4,1206,62.4,658,65.9,3231,36,91.7,8.1,7.6,4.4,6.7
12/7/2022 17:00,65.5,1256,64.9,1084,61.9,637,64.5,2977,36,100,7.7,7,4.4,6.4
12/7/2022 18:00,66.7,1198,65.1,1025,61.8,646,65,2869,36,100,7.2,6.6,4.4,6.1
12/7/2022 19:00,67.4,981,66.1,912,62.2,555,65.7,2448,36,100,5.8,5.8,3.7,5.1
12/7/2022 20:00,71.6,714,69.7,758,62.9,503,68.6,1975,36,100,4.1,4.7,3.3,4
12/7/2022 21:00,72,417,70.1,593,62.6,327,68.9,1337,36,100,2.4,3.6,2.2,2.7
12/7/2022 22:00,71.9,357,69.6,448,62.1,289,68.4,1094,36,100,2,2.7,1.9,2.2
12/7/2022 23:00,72,182,69.8,273,62.6,183,68.4,638,36,100,1,1.7,1.2,1.3
12/8/2022 0:00,71.9,124,69.6,208,62.6,146,68.1,478,36,100,0.7,1.3,1,1
12/8/2022 1:00,71.9,67,69.6,165,62.5,104,67.9,336,36,100,0.4,1,0.7,0.7
12/8/2022 2:00,71.9,42,69.5,149,62.4,76,67.9,267,36,100,0.2,0.9,0.5,0.6
12/8/2022 3:00,71.8,97,69.7,160,62.5,113,68,370,36,100,0.6,1,0.8,0.8
12/8/2022 4:00,72,230,69.8,279,62.5,139,69,648,36,100,1.3,1.7,0.9,1.3
12/8/2022 5:00,71.8,359,69.4,437,62.1,214,68.7,1010,36,100,2,2.6,1.5,2
12/8/2022 6:00,70.9,518,69.1,656,61.2,328,68,1502,36,100,2.9,4,2.2,3
12/8/2022 7:00,70.2,745,67.9,786,60.1,424,67.1,1955,36,100,4.2,4.8,2.8,3.9
12/8/2022 8:00,67.8,810,65.9,873,58.1,454,65,2137,36,100,4.7,5.5,3.2,4.4
12/8/2022 9:00,70,716,67.1,834,57.7,502,65.8,2052,36,100,4.1,5.2,3.5,4.3
12/8/2022 10:00,69.8,847,64.5,892,56.4,536,64.6,2275,36,100,5,5.7,3.8,4.9
12/8/2022 11:00,67.2,979,64.6,937,57,593,63.8,2509,36,100,5.7,6,4.2,5.3
12/8/2022 12:00,67.3,1128,65.7,1046,56.9,638,64.4,2812,36,100,6.5,6.5,4.4,5.8
12/8/2022 13:00,66.7,1162,64.8,1033,56.3,595,63.8,2790,36,100,6.8,6.6,4.2,5.8
12/8/2022 14:00,65.8,1373,64.9,1079,56,663,63.4,3115,36,100,8.2,6.8,4.6,6.6
12/8/2022 15:00,65.9,1497,65.4,1167,57.7,709,64,3373,36,100,8.8,7.3,4.8,7
12/8/2022 16:00,65,1466,64.8,1187,58.6,680,63.7,3333,36,100,8.8,7.5,4.6,7
12/8/2022 17:00,62.4,1382,61.9,1182,57.3,690,61.1,3254,36,100,8.7,7.9,4.8,7.1
12/8/2022 18:00,64.7,1179,63.9,1003,58.8,610,63.1,2792,36,100,7.1,6.4,4.2,5.9
12/8/2022 19:00,65.4,1041,65.2,919,60.3,586,64.2,2546,36,100,6.2,5.8,3.9,5.3
12/8/2022 20:00,71.7,745,69.3,777,61.2,468,68.3,1990,36,100,4.3,4.8,3.1,4.1
12/8/2022 21:00,72.4,499,70,597,61.7,326,68.9,1422,36,100,2.8,3.6,2.2,2.9
12/8/2022 22:00,71.8,434,70.1,550,62.1,263,69,1247,36,100,2.5,3.3,1.7,2.5
12/8/2022 23:00,71.9,221,69.9,345,62.4,204,68.5,770,36,100,1.2,2.1,1.4,1.6
12/9/2022 0:00,71.9,146,69.9,250,62.5,187,68,583,36,100,0.8,1.5,1.3,1.2
12/9/2022 1:00,71.8,97,69.7,183,62.6,100,68.4,380,36,100,0.6,1.1,0.7,0.8
12/9/2022 2:00,71.8,83,69.8,179,62.6,109,68.1,371,36,100,0.5,1.1,0.8,0.8
12/9/2022 3:00,71.9,66,69.8,177,62.5,124,67.7,367,36,100,0.4,1.1,0.9,0.8
12/9/2022 4:00,72,176,69.8,268,62.4,166,68.4,610,36,100,1,1.6,1.2,1.3
12/9/2022 5:00,72.1,285,69.8,371,62.3,188,68.9,844,36,100,1.6,2.2,1.3,1.7
12/9/2022 6:00,71.7,482,69.2,595,62,269,68.7,1346,36,100,2.7,3.6,1.8,2.7
12/9/2022 7:00,71.7,734,68.6,812,61.8,427,68.3,1973,36,100,4.1,5,2.9,4
12/9/2022 8:00,70.5,793,68.2,885,60,560,66.9,2238,36,100,4.5,5.5,3.9,4.6
12/9/2022 9:00,71.3,835,67.9,910,59.5,547,67.1,2292,36,100,4.8,5.7,3.8,4.8
12/9/2022 10:00,71.1,983,68.2,974,59.3,585,67.3,2542,36,100,5.7,6.1,4.1,5.3
12/9/2022 11:00,68.4,1290,66,1098,60.1,640,65.8,3028,36,100,7.5,6.9,4.4,6.3
12/9/2022 12:00,68.1,1250,66,1095,60.1,615,65.7,2960,36,100,7.3,6.9,4.3,6.2
12/9/2022 13:00,68.4,1240,66.4,1054,60.8,578,66.1,2872,36,100,7.2,6.6,3.9,5.9
12/9/2022 14:00,68,1405,66.6,1101,60.3,673,65.9,3179,36,100,8.2,6.9,4.6,6.6
12/9/2022 15:00,68,1323,66.8,1111,62.2,656,66.4,3090,36,100,7.8,6.9,4.3,6.3
12/9/2022 16:00,67.1,1466,65.6,1134,61.4,705,65.4,3305,36,100,8.7,7.2,4.7,6.9
12/9/2022 17:00,27,1242,34.8,1070,40.3,666,33.4,2978,36,100,21,14.2,7.1,14.1
12/9/2022 18:00,62.4,1179,62.1,1001,58.6,605,61.5,2785,36,100,7.2,6.5,4.2,6
12/9/2022 19:00,69.7,1156,65.2,981,61.8,598,66.4,2735,36,100,7,6.2,4,5.7
12/9/2022 20:00,71.3,869,69.1,892,61.7,502,68.3,2263,36,100,5,5.5,3.3,4.6
12/9/2022 21:00,71.6,729,68.6,784,61.5,472,68,1985,36,100,4.2,4.9,3.1,4.1
12/9/2022 22:00,71.2,606,69.5,689,61.8,373,68.4,1668,36,100,3.5,4.2,2.5,3.4
12/9/2022 23:00,72,390,70.4,467,62.7,286,69.1,1143,36,100,2.2,2.8,1.8,2.3
12/10/2022 0:00,72,211,69.5,333,62.6,180,68.5,724,36,100,1.2,2,1.2,1.5
12/10/2022 1:00,72,160,69.9,247,62.6,135,68.7,542,36,100,0.9,1.5,0.9,1.1
12/10/2022 2:00,71.8,109,69.6,223,62.6,148,68,480,36,100,0.6,1.4,1,1
12/10/2022 3:00,72,98,69.7,173,62.5,82,68.7,353,36,100,0.5,1.1,0.6,0.7
12/10/2022 4:00,72,99,69.7,194,62.7,90,68.6,383,36,100,0.5,1.2,0.6,0.8
12/10/2022 5:00,71.8,179,69.5,260,62.4,127,68.6,566,36,100,1,1.6,0.9,1.2
12/10/2022 6:00,72,290,69.4,410,62.5,223,68.6,923,36,100,1.6,2.5,1.5,1.8
12/10/2022 7:00,72,439,70,646,62.7,335,68.9,1420,36,100,2.4,3.8,2.2,2.8
12/10/2022 8:00,72,570,69.8,736,62.7,396,68.9,1702,36,100,3.1,4.4,2.6,3.4
12/10/2022 9:00,71.6,766,68.5,918,62.4,457,68.3,2141,36,100,4.3,5.6,3,4.3
12/10/2022 10:00,69.3,1017,67.9,986,62,576,67.1,2579,36,100,5.8,6,3.8,5.2
12/10/2022 11:00,69.4,1106,67.9,1029,62.5,634,67.3,2769,36,100,6.3,6.3,4.1,5.6
12/10/2022 12:00,69.4,1254,68.5,1161,63.3,627,67.8,3042,36,100,7.1,7,4,6
12/10/2022 13:00,69.6,1324,68.3,1078,63.2,708,67.7,3110,36,100,7.5,6.6,4.6,6.2
12/10/2022 14:00,68.1,1374,68.4,1129,63.1,732,67.1,3235,36,100,7.9,6.8,4.7,6.5
12/10/2022 15:00,68.2,1361,68,1186,63.2,732,67,3279,36,100,7.9,7.2,4.7,6.6
12/10/2022 16:00,67.7,1337,68,1155,62.9,729,66.7,3221,36,100,7.8,7,4.7,6.5
12/10/2022 17:00,64.9,1327,64.8,1103,62.4,655,64.3,3085,36,100,8.1,7.1,4.4,6.5
12/10/2022 18:00,66.7,1075,66.1,1000,63.2,625,65.7,2700,36,100,6.4,6.3,4.1,5.6
12/10/2022 19:00,67.2,1114,66.1,1003,62.5,601,65.8,2718,36,100,6.5,6.3,3.9,5.6
12/10/2022 20:00,68.1,927,66.7,916,62.5,552,66.3,2395,36,100,5.4,5.7,3.6,4.9
12/10/2022 21:00,70.9,887,68.8,853,62.2,553,68,2293,36,100,5.1,5.3,3.6,4.7
12/10/2022 22:00,70.4,752,69,752,61.7,462,67.8,1966,36,100,4.4,4.6,3,4
12/10/2022 23:00,71.4,553,69.4,575,62.6,368,68.5,1496,36,100,3.2,3.5,2.3,3
12/11/2022 0:00,71.6,361,69.6,474,62.6,203,68.9,1038,36,100,2.1,2.9,1.3,2.1
12/11/2022 1:00,71.9,241,69.5,369,62.7,179,68.7,789,36,100,1.4,2.2,1.1,1.6
12/11/2022 2:00,71.9,184,69.7,276,62.7,150,68.7,610,36,100,1,1.7,1,1.2
12/11/2022 3:00,71.8,140,69.7,216,62.6,110,68.7,466,36,100,0.8,1.3,0.7,0.9
12/11/2022 4:00,71.9,85,69.7,233,62.7,113,68.3,431,36,100,0.5,1.4,0.7,0.9
12/11/2022 5:00,71.8,124,69.6,227,62.6,85,68.8,436,36,100,0.7,1.4,0.6,0.9
12/11/2022 6:00,71.7,169,68.9,271,62.6,151,68.1,591,36,100,1,1.7,1,1.2
12/11/2022 7:00,71.3,208,67.3,409,62,223,66.9,840,36,100,1.2,2.6,1.5,1.8
12/11/2022 8:00,68.9,311,63.2,538,59.4,317,63.7,1166,36,100,1.9,3.6,2.3,2.6
12/11/2022 9:00,64.1,671,60.1,778,56.1,477,60.5,1926,36,100,4.3,5.4,3.5,4.4
12/11/2022 10:00,62.3,752,59.8,884,55.7,566,59.6,2202,36,100,4.8,6.1,4.2,5
12/11/2022 11:00,61,955,59.8,1007,55.4,613,59.2,2575,36,100,6.1,6.9,4.5,5.9
12/11/2022 12:00,60.9,1116,60.1,1013,57.3,594,59.8,2723,36,100,7.1,6.9,4.2,6.1
12/11/2022 13:00,61.7,1143,61.1,1001,57.9,603,60.6,2747,36,100,7.2,6.7,4.2,6
12/11/2022 14:00,64.8,1314,64.6,1128,60.7,677,63.8,3119,36,100,7.9,7.1,4.5,6.5
12/11/2022 15:00,65,1242,65,1082,61.6,585,64.3,2909,36,100,7.5,6.9,3.8,6
12/11/2022 16:00,65.9,1198,65.5,1032,62.1,564,65,2794,36,100,7.1,6.5,3.7,5.7
12/11/2022 17:00,65.9,1067,65.1,970,61.8,545,64.7,2582,36,100,6.3,6.1,3.6,5.3
12/11/2022 18:00,66.6,908,65.8,881,62.5,534,65.3,2323,36,100,5.3,5.5,3.5,4.8
12/11/2022 19:00,67.8,779,67.3,788,63.4,454,66.6,2021,36,100,4.5,4.8,2.9,4.1
12/11/2022 20:00,70.9,613,69.4,661,62.5,401,68.3,1675,36,100,3.5,4,2.6,3.4
12/11/2022 21:00,71.5,564,68.4,602,62.2,335,68.2,1501,36,100,3.3,3.8,2.2,3.1
12/11/2022 22:00,70.7,361,67.3,471,61.9,235,67.3,1067,36,100,2.1,3,1.6,2.2
12/11/2022 23:00,70.9,268,66.9,373,62.2,151,67.4,792,36,100,1.6,2.4,1,1.7
12/12/2022 0:00,71.4,173,68.5,293,62.4,127,68,593,36,100,1,1.9,0.9,1.3
12/12/2022 1:00,71.7,107,69.1,228,62.6,104,68.2,439,36,100,0.6,1.4,0.7,0.9
12/12/2022 2:00,71.7,87,69.3,193,62.8,86,68.4,366,36,100,0.5,1.2,0.6,0.8
12/12/2022 3:00,71.8,112,69.5,220,62.6,101,68.5,433,36,100,0.6,1.4,0.7,0.9
12/12/2022 4:00,71.7,226,69.4,318,62.5,151,68.6,695,36,100,1.3,2,1.1,1.4
12/12/2022 5:00,71.5,343,68.9,419,62.2,177,68.6,939,36,100,2,2.6,1.2,1.9
12/12/2022 6:00,68.1,447,64.7,568,61.2,276,65.1,1291,36,100,2.7,3.8,2,2.8
12/12/2022 7:00,69.5,666,67.2,756,61,393,66.7,1815,36,100,3.9,4.8,2.7,3.8
